time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/clip_range,train/explained_variance,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
95,288768,15.052999999999997,149.2,3032,141,0.2,0.8953135162591934,0.11321297287940979,0.005347266,0.062060546875,1400,0.0003,0.001435291564121144,-0.1428029710892588,0.4240168803371489
95,290816,15.261999999999999,150.84,3032,142,0.2,0.8639175891876221,0.12911026179790497,0.0020349012,0.055908203125,1410,0.0003,0.002505553243099712,-0.14930187992285937,0.4818881641607732
96,292864,15.739,154.8,3032,143,0.2,0.8684711456298828,0.3427879214286804,0.0030748455,0.043798828125,1420,0.0003,0.0006035120124579408,-0.1487524123629555,0.551121975807473
97,294912,15.857000000000003,155.71,3033,144,0.2,0.8326317071914673,0.5165618658065796,0.0033131323,0.041943359375,1430,0.0003,-0.0002875201571441721,-0.13464923249557614,0.7680986978113651
97,296960,15.918000000000001,156.23,3033,145,0.2,0.9014268592000008,0.30771827697753906,0.004358366,0.044677734375,1440,0.0003,0.0006199356343131512,-0.12297535090474412,0.46992345789913087
98,299008,16.394999999999996,160.1,3033,146,0.2,0.8857946395874023,0.43843936920166016,0.0049853,0.04189453125,1450,0.0003,0.0011593868744967039,-0.13884439381072297,0.5034694840665906
99,301056,16.512,161.09,3034,147,0.2,0.8269314616918564,0.34692028164863586,0.0028220464,0.034375,1460,0.0003,-0.0005488583818078041,-0.10488142635440453,0.5758883691392839
99,303104,16.782,163.25,3034,148,0.2,0.853275716304779,0.2604350745677948,0.0050754594,0.032373046875,1470,0.0003,0.0005775514764536638,-0.11029723408864811,0.6285070397425443
100,305152,17.168,166.39,3034,149,0.2,0.8416405320167542,0.30337798595428467,0.0020349957,0.039697265625,1480,0.0003,0.0001070203576091444,-0.12066521624801681,0.6660841451957822
101,307200,17.152,166.32,3034,150,0.2,0.9120562896132469,0.18240268528461456,0.0024748868,0.033642578125,1490,0.0003,0.0007403524192341138,-0.11702954224310816,0.4437945614103228
101,309248,17.302,167.55,3034,151,0.2,0.9310924708843231,0.08317608386278152,0.0071454756,0.040576171875,1500,0.0003,0.0005434103128209245,-0.11047359780641272,0.2750416764523834
102,311296,17.609,169.9,3033,152,0.2,0.8423352092504501,0.19458070397377014,0.005259515,0.037451171875,1510,0.0003,0.0002506515520508401,-0.12082421247614547,0.5804741324856877
103,313344,17.685,170.48,3033,153,0.2,0.8116838783025742,0.34504377841949463,0.0057777837,0.041259765625,1520,0.0003,0.00023747747909510508,-0.11663632588461041,0.7529252906795592
103,315392,17.555,169.45,3033,154,0.2,0.8832062557339668,0.18883930146694183,0.008994894,0.046923828125,1530,0.0003,0.0006794403248932213,-0.12895021429285408,0.48013546150177716
104,317440,17.639,170.02,3033,155,0.2,0.8064525425434113,0.17025551199913025,0.004520121,0.035009765625,1540,0.0003,0.00218167809289298,-0.11898799331393092,0.6735021268483251
105,319488,17.526,169.16,3033,156,0.2,0.8154750168323517,0.2298993617296219,0.002553959,0.031201171875,1550,0.0003,9.169992481474764e-05,-0.11247354241786525,0.7331474772188813
106,321536,17.195999999999998,166.49,3032,157,0.2,0.879548616707325,0.40766429901123047,0.0016536025,0.03369140625,1560,0.0003,0.0008879056258592755,-0.1294510786421597,0.6659067626111209
106,323584,16.913,164.11,3032,158,0.2,0.9336584135890007,0.11910033226013184,0.008406657,0.053515625,1570,0.0003,-0.0004004517031717114,-0.14113130155019463,0.34999678800813855
107,325632,16.784999999999997,163.1,3032,159,0.2,0.9003293216228485,0.23448488116264343,0.008280018,0.047021484375,1580,0.0003,-0.00021771082683699205,-0.13975435965694488,0.4808732412755489
108,327680,16.480999999999998,160.78,3032,160,0.2,0.8554414808750153,0.2066594958305359,0.0024693005,0.04208984375,1590,0.0003,0.0012088544317521155,-0.12854593344964088,0.7151464940048754
108,329728,16.627999999999997,161.98,3031,161,0.2,0.9335022792220116,0.10886391252279282,0.0020661126,0.045654296875,1600,0.0003,0.002069873968139291,-0.13651405645068734,0.3211162199731916
109,331776,16.448,160.54,3032,162,0.2,0.9156323298811913,0.138709157705307,0.0030775564,0.04423828125,1610,0.0003,0.0012808364699594676,-0.13024445953778924,0.4398463676683605
110,333824,16.203000000000003,158.63,3032,163,0.2,0.920833945274353,0.32479628920555115,0.005677364,0.043115234375,1620,0.0003,0.0003858578376821242,-0.1364892011624761,0.36715107653290036
110,335872,16.158,158.27,3032,164,0.2,0.8597486466169357,0.3103722631931305,0.0046248804,0.044287109375,1630,0.0003,0.001214268363219162,-0.11196453436277806,0.6913996843621135
111,337920,16.444,160.68,3032,165,0.2,0.884959414601326,0.43796592950820923,0.006702591,0.0484375,1640,0.0003,0.000858546540257521,-0.12499533613445238,0.5952359293587506
112,339968,16.744,163.14,3032,166,0.2,0.8826967105269432,0.17326538264751434,0.002093702,0.03583984375,1650,0.0003,-0.00013546481495723127,-0.12583493079291658,0.6241247368510813
112,342016,16.779999999999998,163.41,3032,167,0.2,0.9011078551411629,0.2570047676563263,0.004014341,0.0439453125,1660,0.0003,0.0020370087528135627,-0.12262573624029756,0.48284116820432244
113,344064,16.689,162.68,3032,168,0.2,0.835433691740036,0.18617717921733856,0.00872533,0.042529296875,1670,0.0003,-0.0008255555396317505,-0.12877815356478095,0.7244508540723473
114,346112,16.575000000000003,161.72,3032,169,0.2,0.9045783281326294,0.186101034283638,0.0051116166,0.042578125,1680,0.0003,0.0011380000643839594,-0.1354900924488902,0.4578467272920534
114,348160,16.511000000000003,161.17,3033,170,0.2,0.9028967693448067,0.22530114650726318,0.004934774,0.056640625,1690,0.0003,0.0015461296839930582,-0.128814281639643,0.4962381415069103
115,350208,16.473,160.88,3033,171,0.2,0.8299959748983383,0.19229432940483093,0.0033481154,0.044970703125,1700,0.0003,0.0027032663416321156,-0.11985558536835014,0.6659036746714264
116,352256,16.028000000000002,157.24,3033,172,0.2,0.865557923913002,0.25341859459877014,0.00942236,0.049609375,1710,0.0003,0.0014635040861321613,-0.12450730778509751,0.46759448377415536
116,354304,15.648000000000001,154.25,3033,173,0.2,0.8586068898439407,0.1862509697675705,0.004909144,0.04833984375,1720,0.0003,-0.0006130408022727351,-0.14179611057043076,0.6851157594006508
117,356352,15.233999999999998,150.74,3033,174,0.2,0.905812181532383,0.2707817554473877,0.004671366,0.03798828125,1730,0.0003,0.001608499822759768,-0.1277196396375075,0.5070110818836838
118,358400,15.6,153.77,3033,175,0.2,0.8752400875091553,0.4564509689807892,0.0044300677,0.047314453125,1740,0.0003,0.0006434466056816745,-0.1343982114456594,0.5146999138407409
118,360448,15.446,152.59,3032,176,0.2,0.7803136855363846,0.33288225531578064,0.008274719,0.047021484375,1750,0.0003,-0.002735510288766818,-0.13214443350443617,0.7720528818666935
119,362496,15.067,149.61,3033,177,0.2,0.9029385447502136,0.13526390492916107,0.0013130232,0.0412109375,1760,0.0003,0.0017894799093483016,-0.13056587234605105,0.42517262138426304
120,364544,15.019,149.22,3033,178,0.2,0.8826289251446724,0.2390051782131195,0.008082095,0.05341796875,1770,0.0003,-0.002203331132477615,-0.1498631301568821,0.4756677443627268
120,366592,15.195,150.62,3033,179,0.2,0.9129141122102737,0.1127781867980957,0.004186619,0.04521484375,1780,0.0003,0.0013557342339481694,-0.11923657563747839,0.2553083705017343
121,368640,15.710999999999999,154.7,3033,180,0.2,0.8796973675489426,0.15001125633716583,0.0097008515,0.04921875,1790,0.0003,0.00013764996474492365,-0.12534298363607377,0.5233026538509875
122,370688,15.7,154.5,3033,181,0.2,0.8680814951658249,0.09955523908138275,0.0026037963,0.04326171875,1800,0.0003,0.0006976466407650151,-0.13062839379999786,0.46821086588315664
122,372736,15.651,154.19,3033,182,0.2,0.9149156957864761,0.135133296251297,0.002090204,0.035302734375,1810,0.0003,0.00026745556024252435,-0.1250368393259123,0.3904899112647399
123,374784,15.645,154.13,3034,183,0.2,0.8996362164616585,0.17267678678035736,0.0025999453,0.03271484375,1820,0.0003,-0.0003238379184040241,-0.11955874705454335,0.4125694870948792
124,376832,15.802999999999997,155.35,3034,184,0.2,0.9460566118359566,0.08586639165878296,0.003804136,0.030712890625,1830,0.0003,0.0004923191430862061,-0.11087936520925723,0.24045036868192254
124,378880,16.107,157.76,3034,185,0.2,0.9372772052884102,0.08917835354804993,0.004015956,0.047119140625,1840,0.0003,0.0020529594454274046,-0.11510247898986563,0.3185401037801057
125,380928,16.0,156.87,3034,186,0.2,0.8917994722723961,0.20702075958251953,0.00549102,0.040283203125,1850,0.0003,-0.002102484742499655,-0.11085797775303945,0.4835311950184405
126,382976,15.638000000000002,153.97,3034,187,0.2,0.8157232999801636,0.5099409818649292,0.001776077,0.02734375,1860,0.0003,0.0011400439885619561,-0.0975126183941029,0.789240434486419
126,385024,16.085,157.63,3034,188,0.2,0.9524680748581886,0.1321442723274231,0.0027838754,0.0369140625,1870,0.0003,0.00035058934445260094,-0.09289620475610719,0.22639043820090593
127,387072,16.107,157.94,3034,189,0.2,0.8269386440515518,0.10850527882575989,0.0032634488,0.033056640625,1880,0.0003,0.001198418770218268,-0.09233560375869274,0.6597434841562062
128,389120,16.156999999999996,158.35,3034,190,0.2,0.8801698982715607,0.1632448434829712,0.0031101704,0.0326171875,1890,0.0003,0.00020818002267333213,-0.09562551868148148,0.48645479923579843
128,391168,15.925999999999998,156.49,3034,191,0.2,0.9332787245512009,0.10462908446788788,0.0026837126,0.03369140625,1900,0.0003,0.0016714817240426783,-0.09702557954005897,0.32271698364056645
129,393216,16.028,157.33,3034,192,0.2,0.9182029664516449,0.16931279003620148,0.0022437868,0.029833984375,1910,0.0003,0.0009061602162546478,-0.08616465310333296,0.27699773316271603
130,395264,16.503,161.09,3034,193,0.2,0.9285347834229469,0.15326732397079468,0.0022201464,0.0232421875,1920,0.0003,-3.970960678998381e-05,-0.09342837468720973,0.3071758393198252
130,397312,16.523,161.29,3034,194,0.2,0.870444193482399,0.18422704935073853,0.0025264923,0.0412109375,1930,0.0003,0.0004579632768582087,-0.0956947011349257,0.5415736963506788
131,399360,16.500999999999998,161.16,3034,195,0.2,0.9076790660619736,0.2913040518760681,0.0029402543,0.035595703125,1940,0.0003,-0.0003510222835757304,-0.08058242197148502,0.43841817234642805
132,401408,15.892999999999999,156.16,3034,196,0.2,0.8818273693323135,0.2155235856771469,0.003358387,0.036767578125,1950,0.0003,0.000234324875054881,-0.08753319443203508,0.3868783957092091
132,403456,15.929,156.43,3034,197,0.2,0.8661123812198639,0.12762686610221863,0.0019641966,0.026708984375,1960,0.0003,0.0007538602367276326,-0.08832868043100461,0.4802029313985258
133,405504,15.741,154.91,3034,198,0.2,0.9434717893600464,0.06153232976794243,0.0054702656,0.037060546875,1970,0.0003,0.001020531351241516,-0.08568749650148674,0.17527368790470063
134,407552,15.576999999999998,153.54,3035,199,0.2,0.8761127665638924,0.15965348482131958,0.001294764,0.033642578125,1980,0.0003,0.002200776507379487,-0.09093417840776966,0.5739040904678404
134,409600,15.2,150.49,3035,200,0.2,0.9510874003171921,0.13308186829090118,0.0044609765,0.033203125,1990,0.0003,-0.0004644428867322858,-0.08527887255186214,0.24187305876985193
135,411648,15.356,151.78,3035,201,0.2,0.9367410987615585,0.1336301863193512,0.0038792663,0.031591796875,2000,0.0003,-0.00016675712395226584,-0.07647775484947487,0.29338043509051204
136,413696,15.607999999999999,153.85,3035,202,0.2,0.9396832995116711,0.07889527082443237,0.0061470685,0.0314453125,2010,0.0003,0.0015002395572082604,-0.083510680712061,0.26648757345974444
136,415744,15.966,156.8,3035,203,0.2,0.8954264149069786,0.17765818536281586,0.0030026592,0.03291015625,2020,0.0003,0.001483957351592835,-0.0987206630059518,0.4724574902560562
137,417792,15.91,156.42,3035,204,0.2,0.912858210504055,0.13296149671077728,0.0063661598,0.0349609375,2030,0.0003,-7.618825111421756e-05,-0.0884364664903842,0.34279998815618457
138,419840,15.875,156.07,3035,205,0.2,0.8593590706586838,0.22487930953502655,0.0024424253,0.029833984375,2040,0.0003,0.0010242176245810696,-0.080349099682644,0.5634424165356904
138,421888,15.901000000000002,156.24,3036,206,0.2,0.9274052828550339,0.10281065106391907,0.0067348024,0.031982421875,2050,0.0003,0.0009969727951101958,-0.08297157493652776,0.2689031509449705
139,423936,15.89,156.22,3036,207,0.2,0.9377241134643555,0.14802025258541107,0.0010895025,0.02177734375,2060,0.0003,0.0006305141978373285,-0.08378306295489893,0.29002205731812863
140,425984,15.997,157.02,3036,208,0.2,0.9239448681473732,0.17422805726528168,0.0023547704,0.0302734375,2070,0.0003,0.00011827542111859657,-0.08917420195648447,0.28109143471810966
140,428032,15.544,153.3,3036,209,0.2,0.9345833584666252,0.2286955714225769,0.001997636,0.03544921875,2080,0.0003,0.0022457329854660203,-0.08603553904686123,0.35066096619702875
141,430080,15.001,148.86,3036,210,0.2,0.9603779464960098,0.09731049090623856,0.0028570574,0.026220703125,2090,0.0003,0.0007392512619844638,-0.08115961615694686,0.2019691864028573
142,432128,14.978000000000002,148.63,3036,211,0.2,0.9300999194383621,0.17365950345993042,0.0047761365,0.025537109375,2100,0.0003,0.0005924907178268768,-0.07934336711186915,0.2912487192079425
142,434176,15.117,149.84,3036,212,0.2,0.9467886462807655,0.11800394207239151,0.0051627713,0.0251953125,2110,0.0003,0.0004097739358257968,-0.07238957716035657,0.24146817456930875
143,436224,15.352,151.74,3036,213,0.2,0.9117190018296242,0.14615432918071747,0.007792883,0.03720703125,2120,0.0003,-0.0005826690801768563,-0.08979377213399857,0.3391544525977224
144,438272,15.611,153.88,3036,214,0.2,0.9366283118724823,0.052811913192272186,0.010621553,0.03359375,2130,0.0003,-0.0010430115311464761,-0.0865571646951139,0.2868935620645061
144,440320,15.484000000000002,152.97,3037,215,0.2,0.9162274450063705,0.15312764048576355,0.0039512776,0.02724609375,2140,0.0003,0.0008693598414538428,-0.09342779238941148,0.39992762212641536
145,442368,15.453,152.75,3037,216,0.2,0.9067356958985329,0.16358108818531036,0.005342746,0.03662109375,2150,0.0003,-0.0003559669650712749,-0.09663421304430812,0.49803065732121465
146,444416,15.584000000000001,153.79,3037,217,0.2,0.8836033195257187,0.17984770238399506,0.00960011,0.035546875,2160,0.0003,0.00022820718913862947,-0.10797785255126655,0.5674165429547429
146,446464,15.951999999999998,156.75,3037,218,0.2,0.9189559519290924,0.0647394210100174,0.0016558289,0.031298828125,2170,0.0003,0.0006584409438801231,-0.08330119390157051,0.3542543567251414
147,448512,16.02,157.34,3038,219,0.2,0.9424825645983219,0.12464967370033264,0.012708609,0.052783203125,2180,0.0003,0.0012421238163369708,-0.11442235783324577,0.23021796552930027
148,450560,15.741,155.09,3038,220,0.2,0.9192225262522697,0.14875555038452148,0.0018009653,0.03076171875,2190,0.0003,0.0011557284662558232,-0.10857155399862677,0.4426283100154251
148,452608,15.325,151.74,3038,221,0.2,0.9371366649866104,0.07021301239728928,0.008231257,0.045361328125,2200,0.0003,0.0003454991863691248,-0.10826575950486586,0.29562878373544665
149,454656,15.415999999999999,152.47,3037,222,0.2,0.9567021206021309,0.03876537084579468,0.0039166934,0.05546875,2210,0.0003,-5.650779639836401e-05,-0.11055876472964883,0.18626962096896021
150,456704,15.602,153.97,3036,223,0.2,0.9335494637489319,0.09188777208328247,0.0038135236,0.03740234375,2220,0.0003,0.0006137257485534064,-0.11194056743988767,0.24644533209502698
151,458752,15.640999999999998,154.27,3036,224,0.2,0.919956386089325,0.2429054230451584,0.0065021804,0.042138671875,2230,0.0003,-0.00010394907585578039,-0.11327352394582704,0.39880074849352243
151,460800,15.962,156.94,3036,225,0.2,0.9302770495414734,0.15288156270980835,0.0042003933,0.0388671875,2240,0.0003,0.0015548625509836712,-0.11144354495918378,0.3509151259437203
152,462848,15.711000000000002,154.88,3035,226,0.2,0.9314802810549736,0.08234947919845581,0.008396361,0.040478515625,2250,0.0003,0.00036498546178336254,-0.1099032839643769,0.25225909408181907
153,464896,15.684,154.61,3035,227,0.2,0.9241298213601112,0.32298552989959717,0.004374272,0.0380859375,2260,0.0003,0.0020607572445442202,-0.12019587290706113,0.420954552362673
153,466944,15.83,155.8,3035,228,0.2,0.9540062434971333,0.08871178328990936,0.0065579563,0.046875,2270,0.0003,0.002056185887340689,-0.10987324476009235,0.23827276760712265
154,468992,15.870999999999999,156.12,3035,229,0.2,0.9187875613570213,0.16518241167068481,0.004184407,0.03232421875,2280,0.0003,0.0014392909746675287,-0.11048759241821245,0.4205541915260255
155,471040,15.73,154.98,3035,230,0.2,0.897474929690361,0.18437471985816956,0.0018387806,0.046435546875,2290,0.0003,-0.0002920147082477342,-0.10953095848672093,0.4917610612697899
155,473088,15.731000000000002,154.99,3035,231,0.2,0.9479933604598045,0.09601398557424545,0.007826516,0.042626953125,2300,0.0003,0.0018771418690448627,-0.12153745964169502,0.2069994452642277
156,475136,15.543,153.47,3035,232,0.2,0.8280021101236343,0.3626147508621216,0.010658453,0.055322265625,2310,0.0003,-0.002895074925618246,-0.13125367246102543,0.6366790917702019
157,477184,15.44,152.62,3035,233,0.2,0.8908320367336273,0.17825622856616974,0.0045820763,0.04775390625,2320,0.0003,-7.621869444847107e-05,-0.12182987503474578,0.5124790973495692
157,479232,15.317000000000002,151.66,3035,234,0.2,0.8400318771600723,0.12890931963920593,0.0019494765,0.0388671875,2330,0.0003,0.0009650631469412474,-0.11991084191249683,0.5169094486627728
158,481280,15.132,150.17,3035,235,0.2,0.9071124047040939,0.11588557809591293,0.0044809296,0.0298828125,2340,0.0003,-0.0002203398194978945,-0.11951194008579477,0.3657179290894419
159,483328,15.417,152.48,3035,236,0.2,0.944960530847311,0.1552329957485199,0.0034895546,0.03828125,2350,0.0003,0.0019649184338049962,-0.11858999935211614,0.2618996512377635
159,485376,15.79,155.49,3035,237,0.2,0.9221796244382858,0.14470984041690826,0.004358543,0.037890625,2360,0.0003,0.0018078180379234253,-0.11632014675997197,0.352461118157953
160,487424,16.016,157.3,3034,238,0.2,0.8339603245258331,0.38889801502227783,0.0015051945,0.030419921875,2370,0.0003,-0.00026873732058447787,-0.11351397063117474,0.7593352776952088
161,489472,16.044,157.58,3034,239,0.2,0.9012007266283035,0.07817922532558441,0.0037256335,0.04189453125,2380,0.0003,0.0005547155058593489,-0.1045213355217129,0.4801945141516626
161,491520,16.250999999999998,159.2,3034,240,0.2,0.9052239954471588,0.14143936336040497,0.0021859098,0.024072265625,2390,0.0003,0.0013849156901414971,-0.1081064768251963,0.4299861510284245
162,493568,16.469,160.93,3034,241,0.2,0.8855354636907578,0.19396300613880157,0.0024935952,0.0244140625,2400,0.0003,0.00018962571703013965,-0.1044167562329676,0.5361156465951353
163,495616,16.69,162.78,3034,242,0.2,0.9016139879822731,0.3159130811691284,0.0051737875,0.02958984375,2410,0.0003,0.0004539097488304833,-0.09629349194001406,0.45950348167680205
163,497664,16.909000000000002,164.52,3034,243,0.2,0.8415964841842651,0.35937952995300293,0.007371288,0.039013671875,2420,0.0003,7.592582733195741e-05,-0.08995174944866449,0.6425278299022466
164,499712,16.538999999999998,161.45,3034,244,0.2,0.8375162333250046,0.2993970811367035,0.0029384263,0.036669921875,2430,0.0003,0.0004677833079767879,-0.10465260014170781,0.80464579295367
165,501760,15.864,156.05,3034,245,0.2,0.8939504623413086,0.14614051580429077,0.006006345,0.043310546875,2440,0.0003,0.0010362342953158076,-0.1054428473347798,0.5426206834614277
166,503808,15.515999999999998,153.2,3034,246,0.2,0.7950366884469986,0.34020495414733887,0.0031198366,0.04482421875,2450,0.0003,-0.0009159751316474285,-0.11579340428579599,0.8939023148268461
166,505856,15.304,151.53,3034,247,0.2,0.9041891470551491,0.15627577900886536,0.004627263,0.044287109375,2460,0.0003,-0.003023847899748944,-0.11668018698692321,0.4187366221798584
167,507904,15.408999999999999,152.31,3034,248,0.2,0.8936111032962799,0.061019718647003174,0.005166713,0.04375,2470,0.0003,0.0007856825082853902,-0.11012529520085082,0.45257361298426985
168,509952,15.177,150.53,3034,249,0.2,0.9203549399971962,0.09016187489032745,0.005110044,0.034130859375,2480,0.0003,0.00220995681520435,-0.10289110243320465,0.24537163495551795
168,512000,14.991,149.03,3034,250,0.2,0.8762766644358635,0.299608051776886,0.003886882,0.034130859375,2490,0.0003,-0.0008787009661318735,-0.10230292746564373,0.5443181782960892
